key,work,performer,composer,title,beat_count,note_count,velocity_min,velocity_max,velocity_unique,velocity_low_ratio,pedal_event_count,pedal_unique,onset_inside_ratio,empty_beat_ratio,duration,dynamics_mean,dynamics_range,pedal_depth_mean,pedal_usage,pedal_change_rate,interval_min,interval_median,interval_max,short_interval_count,long_interval_count,flag_no_pedal_events,flag_binary_pedal,flag_short_beat_interval,flag_long_beat_interval,flag_many_empty_beats,z_dynamics_mean,within_z_dynamics_mean,z_dynamics_range,within_z_dynamics_range,z_pedal_depth_mean,within_z_pedal_depth_mean,z_pedal_usage,within_z_pedal_usage,z_pedal_change_rate,within_z_pedal_change_rate,flag_global_outlier,flag_within_work_outlier,flags,flagged,statistical_outlier
Bach/Fugue/bwv_856/LuoJ01M.mid,Bach/Fugue/bwv_856,LuoJ01M,Bach,Fugue_bwv_856,214,740,18,95,54,0.0,28,5,0.9986486486486487,0.004672897196261682,65.111458,0.5460493201260641,0.18157480314960633,0.31094493192215966,0.0,0.0,0.253733000000004,0.29635400000000045,1.1354159999999922,0,0,False,True,False,False,False,0.7353278362433806,,-1.2172792090994862,,-0.8713073053374312,,-1.8446171004828062,,-1.4987070043869586,,False,False,binary_pedal,True,False
Bach/Prelude/bwv_870/ChenW01M.mid,Bach/Prelude/bwv_870,ChenW01M,Bach,Prelude_bwv_870,132,834,21,97,71,0.0,1,1,0.9952038369304557,0.0,147.900347,0.530152693981434,0.2902296587926509,0.0,0.0,0.0,1.0374999999999996,1.091145499999996,3.6532980000000066,0,0,False,True,False,False,False,0.4569159488736547,,-0.13392743608397362,,-1.9270510750267744,,-1.8446171004828062,,-1.4987070043869586,,False,False,binary_pedal,True,False
Bach/Prelude/bwv_858/Zhang01M.mid,Bach/Prelude/bwv_858,Zhang01M,Bach,Prelude_bwv_858,119,486,33,91,54,0.0,1,1,0.9958847736625515,0.0,84.066406,0.52224000790963,0.19652230971128593,0.0,0.0,0.0,0.6186440000000033,0.704426999999999,1.138672000000028,0,0,False,True,False,False,False,0.31833397283848897,,-1.0682439208013217,,-1.9270510750267744,,-1.8446171004828062,,-1.4987070043869586,,False,False,binary_pedal,True,False
Bach/Prelude/bwv_883/GuoE01M.mid,Bach/Prelude/bwv_883,GuoE01M,Bach,Prelude_bwv_883,126,892,14,84,69,0.0,5707,111,0.9977578475336323,0.0,167.944618,0.39190731795249983,0.2275098425196851,0.509590440467478,0.5374701859353278,3.0555555555555554,1.1104170000000018,1.2703125000000135,3.1327380000000034,0,0,False,False,False,False,False,-1.9642994530721742,,-0.7592802908680046,,-0.1968510383480371,,-0.21478224895872886,,3.723171322804419,,True,False,global_outlier,True,True
Bach/Prelude/bwv_885/Huang04M.mid,Bach/Prelude/bwv_885,Huang04M,Bach,Prelude_bwv_885,83,517,3,101,65,0.005802707930367505,2901,82,1.0,0.0,151.946615,0.5693711992189366,0.259271653543307,0.3976181971979884,0.5919596035740751,3.289156626506024,1.6375869999999964,1.782876999999992,3.518229000000048,0,0,False,False,False,False,False,1.143784845685512,-0.002065562826982188,-0.44259665917034363,0.6506624079713377,-0.5770276743817649,-2.13250503899789,-0.04954749877006037,-0.8220217089762204,4.122390498311493,-1.9001796339546755,True,False,global_outlier,True,True
Bach/Prelude/bwv_885/SINKEV01.mid,Bach/Prelude/bwv_885,SINKEV01,Bach,Prelude_bwv_885,83,523,9,90,57,0.0019120458891013384,2816,119,0.9961759082217974,0.0,161.03278,0.5776902442233054,0.18020247469066364,0.6142152317383367,0.6799454937433256,4.0,1.8109169999999963,1.9350000000000023,2.344999999999999,0,0,False,False,False,False,False,1.2894837505793904,0.4086638623085518,-1.2309621177956185,-2.329978142428668,0.15837897249809,0.9892770078811205,0.21726259412962165,0.8220217089762204,5.337206442118118,3.5686300442563423,True,False,global_outlier,True,True
Bach/Prelude/bwv_885/SINKEV06.mid,Bach/Prelude/bwv_885,SINKEV06,Bach,Prelude_bwv_885,83,525,10,94,65,0.0019047619047619048,2624,114,0.9980952380952381,0.0,160.69337,0.5694548723578228,0.24219160104986875,0.7509537661654915,0.7931990564623282,3.9879518072289155,1.7874000000000008,1.9201670000000064,2.475999999999999,0,0,False,False,False,False,False,1.1452502884975584,0.0020655628269767067,-0.6128946641923478,0.006802211069839061,0.6226439949428326,2.9600699266166774,0.5606948596002668,2.938199359616296,5.316616341375632,3.4759383547951375,True,False,global_outlier,True,True
Beethoven/Piano_Sonatas/11-2/MaximovI04.mid,Beethoven/Piano_Sonatas/11-2,MaximovI04,Beethoven,Piano_Sonatas_11-2,229,2176,3,91,78,0.0027573529411764708,3809,98,0.9981617647058824,0.0,460.018904,0.38909183612858705,0.24055944055944056,0.6621102636541122,0.6764846031484187,3.2925764192139737,1.494390000000001,1.9898490000000209,3.26655599999998,0,0,False,False,False,False,False,-2.013609514296424,,-0.6291682485681828,,0.3209958102499604,,0.2067677234251659,,4.128234850050626,,True,False,global_outlier,True,True
Beethoven/Piano_Sonatas/7-2/Larionova04.mid,Beethoven/Piano_Sonatas/7-2,Larionova04,Beethoven,Piano_Sonatas_7-2,173,2076,3,110,100,0.004816955684007707,13940,98,0.9985549132947977,0.0,677.750644,0.4175617618559777,0.41462123269074125,0.5695059981288426,0.6250113153592066,4.236994219653179,2.946050000000014,3.850074916666699,5.356308499999841,0,0,False,False,False,False,False,-1.5149901416746236,,1.1063285224108999,,0.006578798303178388,,0.05067914296671191,,5.742224435335904,,True,False,global_outlier,True,True
Beethoven/Piano_Sonatas/21-2/KimSY03.mid,Beethoven/Piano_Sonatas/21-2,KimSY03,Beethoven,Piano_Sonatas_21-2,55,490,3,96,83,0.00816326530612245,5587,116,0.9857142857142858,0.0,206.4474425,0.3533590703418908,0.38543307086614176,0.7013043504766643,0.7847052924920166,3.890909090909091,3.113644999999991,3.6705354999999997,5.382606999999993,0,0,False,False,False,False,False,-2.639429526234938,,0.8153056622119433,,0.4540705406074603,,0.534938207600412,,5.150772439031616,,True,False,global_outlier,True,True
Beethoven/Piano_Sonatas/21-2/YOO05M.mid,Beethoven/Piano_Sonatas/21-2,YOO05M,Beethoven,Piano_Sonatas_21-2,55,494,12,101,78,0.0,2433,120,0.9858299595141701,0.0,237.7875,0.33950504559968453,0.33788997529155007,0.723487159570316,0.856669661331177,4.7272727272727275,3.3557294999999954,4.404166999999944,5.478645999999941,0,0,False,False,False,False,False,-2.882067501177028,,0.3412734932807339,,0.529387293159303,,0.7531643333861314,,6.580099796028132,,True,False,global_outlier,True,True
Beethoven/Piano_Sonatas/26-2/HONG05M.mid,Beethoven/Piano_Sonatas/26-2,HONG05M,Beethoven,Piano_Sonatas_26-2,83,861,10,97,82,0.0011614401858304297,2794,121,0.9941927990708479,0.0,206.953125,0.3879071987565758,0.2693378327709037,0.6358737107129095,0.6019734216943619,3.433734939759036,2.197915999999992,2.4791670000000003,3.0869790000000137,0,0,False,False,False,False,False,-2.034357132287162,0.980495287642405,-0.34223102848435905,-1.3324701086021944,0.2319154797407198,-1.0964311483859106,-0.019181405549718335,-3.320939994441548,4.369471707221315,-3.0588257522197226,True,False,global_outlier,True,True
Beethoven/Piano_Sonatas/26-2/LEE_K05M.mid,Beethoven/Piano_Sonatas/26-2,LEE_K05M,Beethoven,Piano_Sonatas_26-2,83,868,7,86,67,0.001152073732718894,2334,120,0.9953917050691244,0.0,223.988542,0.33281940645374336,0.21831692913385814,0.8451307942348342,0.8680414262436346,3.8313253012048194,2.277083,2.6005210000000147,3.659374999999983,0,0,False,False,False,False,False,-2.9991591026249984,-1.7393093597234779,-0.8509389558836918,-3.2557855711548327,0.9424009693287568,1.9195612353847717,0.7876482903807102,1.6506225000167383,5.048945031723326,0.0,True,False,global_outlier,True,True
Beethoven/Piano_Sonatas/29-3/ChowK04.mid,Beethoven/Piano_Sonatas/29-3,ChowK04,Beethoven,Piano_Sonatas_29-3,372,5150,3,96,94,0.005048543689320388,16883,115,0.9988349514563106,0.0,937.897033,0.36784093883497193,0.292369217852785,0.8102784541458757,0.915556649163522,3.650537634408602,1.6913715000000025,2.3804729999999807,4.818371000000127,0,0,False,False,False,False,False,-2.3857955599382032,,-0.11259479441278573,,0.8240676661275872,,0.9317343593744729,,4.73998282111969,,True,False,global_outlier,True,True
Beethoven/Piano_Sonatas/3-2/MiyashitaM04M.mid,Beethoven/Piano_Sonatas/3-2,MiyashitaM04M,Beethoven,Piano_Sonatas_3-2,163,1477,3,102,86,0.002708192281651997,9514,113,0.997968855788761,0.0,427.954167,0.4225467773948453,0.274623172103487,0.7198818362229555,0.7529713850902937,3.6932515337423313,2.2156249999999886,2.4828125000000085,4.316146000000003,0,0,False,False,False,False,False,-1.4276830884599152,,-0.2895331375060341,,0.5171462264271263,,0.4387077010312732,,4.812979950821716,,True,False,global_outlier,True,True
Chopin/Etudes_op_10/7/Namirovsky02.mid,Chopin/Etudes_op_10/7,Namirovsky02,Chopin,Etudes_op_10_7,116,1765,5,99,84,0.0011331444759206798,2462,94,0.9977337110481587,0.0,81.6251855,0.525211165084041,0.1943795748357542,0.5244235582508623,0.6079350511368171,2.9482758620689653,0.587606000000001,0.669737,1.148502999999998,0,0,False,False,False,False,False,0.37037051625806844,,-1.0896082271893912,,-0.1464885140641669,,-0.0011032466276999224,,3.539832647993938,,True,False,global_outlier,True,True
Beethoven/Piano_Sonatas/21-2/Sekino05.mid,Beethoven/Piano_Sonatas/21-2,Sekino05,Beethoven,Piano_Sonatas_21-2,55,492,3,103,90,0.008130081300813009,4025,109,0.9878048780487805,0.0,205.44624199999998,0.34198017265483266,0.47480314960629916,0.7887076562311007,0.8936924440253595,3.4909090909090907,3.0683785000000015,3.7441275000000047,4.599363000000025,0,0,False,False,False,False,False,-2.8387183786252317,,1.70637705230019,,0.7508288602561587,,0.8654329263507315,,4.467181094381107,,True,False,global_outlier,True,True
Liszt/Transcendental_Etudes/3/Huang14M.mid,Liszt/Transcendental_Etudes/3,Huang14M,Liszt,Transcendental_Etudes_3,193,1911,3,107,100,0.004709576138147566,6897,112,0.9984301412872841,0.0,250.06901,0.43072336552704027,0.3698967174557724,0.575791550737248,0.8154007245683456,3.533678756476684,0.8404950000000042,1.174478999999991,6.838540999999992,0,0,False,False,False,False,False,-1.2844791586815014,,0.6603992301550647,,0.027919982301121013,,0.628019621769515,,4.540273527370117,,True,False,global_outlier,True,True
Beethoven/Piano_Sonatas/16-2/LuoJ04M.mid,Beethoven/Piano_Sonatas/16-2,LuoJ04M,Beethoven,Piano_Sonatas_16-2,358,4614,5,97,89,0.0013003901170351106,17364,112,0.99913307325531,0.0,600.131249,0.4189275167434736,0.25258504618740846,0.5976391129679959,0.6966590303030079,3.776536312849162,1.3370710000000372,1.6096350000000257,5.122917000000001,0,0,False,False,False,False,False,-1.4910704500084389,,-0.5092660030445764,,0.1020984793276826,,0.26794504143558223,,4.955311836168113,,True,False,global_outlier,True,True
Beethoven/Piano_Sonatas/7-2/LeeS03.mid,Beethoven/Piano_Sonatas/7-2,LeeS03,Beethoven,Piano_Sonatas_7-2,173,2064,4,96,89,0.001937984496124031,7348,115,0.998546511627907,0.0,520.7606969999999,0.3616295471954037,0.35370078740157485,0.6146076030690766,0.6591973969537647,4.040462427745664,2.270963999999992,2.947379500000011,5.673070999999993,0,0,False,False,False,False,False,-2.494581238976702,,0.4989164373612266,,0.1597111813405774,,0.15434566936741695,,5.406355855594325,,True,False,global_outlier,True,True
Liszt/Transcendental_Etudes/9/ADIG07.mid,Liszt/Transcendental_Etudes/9,ADIG07,Liszt,Transcendental_Etudes_9,242,5141,6,106,97,0.001167088115152694,4736,121,0.9992219412565648,0.004132231404958678,506.149601,0.49265068871490936,0.3179977502812148,0.8483735407571582,0.8249775330040297,3.4297520661157024,0.5918800000000033,1.9687482500000186,4.559823999999999,0,0,False,False,False,False,False,-0.19989034268837924,,0.14293650128317692,,0.9534109877794915,,0.6570605184802506,,4.362665062347766,,True,False,global_outlier,True,True
